Row_ID,Order_ID,Order_Date,Ship Date,Ship Mode,Customer ID,Customer Name,Profit,Discount,City,State,Postal Code,Region,Product_ID,Category,Sub_Category,Product Name,Sales,Quantity
118,CA-2016-110457,03-02-2016,03-06-2016,Standard Class,DK-13090,Dave Kipp,165.3813,0,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3
119,US-2016-136476,04-05-2016,04-10-2016,Standard Class,GG-14650,Greg Guthrie,-115.7156,0.7,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1
120,CA-2017-103730,06-12-2017,6/15/17,First Class,SC-20725,Steven Cartwright,18.3456,0,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3
121,CA-2017-103730,06-12-2017,6/15/17,First Class,SC-20725,Steven Cartwright,13.878,0,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4
122,CA-2017-103730,06-12-2017,6/15/17,First Class,SC-20725,Steven Cartwright,63.4368,0,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6
123,CA-2017-103730,06-12-2017,6/15/17,First Class,SC-20725,Steven Cartwright,51.759,0,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9
124,CA-2017-103730,06-12-2017,6/15/17,First Class,SC-20725,Steven Cartwright,19.7316,0,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7
125,US-2015-152030,12/26/15,12/28/15,Second Class,AD-10180,Alan Dominguez,-8.5794,0.3,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3
126,US-2015-134614,9/20/15,9/25/15,Standard Class,PF-19165,Philip Fox,-407.682,0.5,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6
127,US-2018-107272,11-05-2018,11-12-2018,Standard Class,TS-21610,Troy Staebel,-1.8308,0.7,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2
128,US-2018-107272,11-05-2018,11-12-2018,Standard Class,TS-21610,Troy Staebel,30.499,0.2,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7
129,US-2017-125969,11-06-2017,11-10-2017,Second Class,LS-16975,Lindsay Shagiari,-9.1602,0.2,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2
130,US-2017-125969,11-06-2017,11-10-2017,Second Class,LS-16975,Lindsay Shagiari,26.2416,0,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3
131,US-2018-164147,02-02-2018,02-05-2018,First Class,DW-13585,Dorothy Wardle,-11.994,0.4,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5
132,US-2018-164147,02-02-2018,02-05-2018,First Class,DW-13585,Dorothy Wardle,29.364,0.2,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2
133,US-2018-164147,02-02-2018,02-05-2018,First Class,DW-13585,Dorothy Wardle,6.9732,0.2,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9
134,CA-2017-145583,10/13/17,10/19/17,Standard Class,LC-16885,Lena Creighton,9.6192,0,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3
135,CA-2017-145583,10/13/17,10/19/17,Standard Class,LC-16885,Lena Creighton,16.6568,0,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1
136,CA-2017-145583,10/13/17,10/19/17,Standard Class,LC-16885,Lena Creighton,3.456,0,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4
137,CA-2017-145583,10/13/17,10/19/17,Standard Class,LC-16885,Lena Creighton,1.9698,0,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2
138,CA-2017-145583,10/13/17,10/19/17,Standard Class,LC-16885,Lena Creighton,26.6616,0.2,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3
139,CA-2017-145583,10/13/17,10/19/17,Standard Class,LC-16885,Lena Creighton,18.4464,0,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6
140,CA-2017-145583,10/13/17,10/19/17,Standard Class,LC-16885,Lena Creighton,20.6976,0,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14
141,CA-2017-110366,09-05-2017,09-07-2017,Second Class,JD-15895,Jonathan Doherty,10.35,0.2,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2
142,CA-2018-106180,9/18/18,9/23/18,Standard Class,SH-19975,Sally Hughsby,2.3814,0,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3
143,CA-2018-106180,9/18/18,9/23/18,Standard Class,SH-19975,Sally Hughsby,5.1042,0,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3
144,CA-2018-106180,9/18/18,9/23/18,Standard Class,SH-19975,Sally Hughsby,68.976,0,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3
145,CA-2018-155376,12/22/18,12/27/18,Standard Class,SG-20080,Sandra Glassco,218.2518,0,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3
146,CA-2016-110744,09-07-2016,09-12-2016,Standard Class,HA-14920,Helen Andreada,20.1579,0,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7
147,CA-2015-110072,10/22/15,10/28/15,Standard Class,MG-17680,Maureen Gastineau,12.9096,0.2,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4
148,CA-2017-114489,12-05-2017,12-09-2017,Standard Class,JE-16165,Justin Ellison,103.8015,0,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics CordlessPhone Headsetwith In-line Volume - M214C,384.45,11
149,CA-2017-114489,12-05-2017,12-09-2017,Standard Class,JE-16165,Justin Ellison,5.9988,0,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3
150,CA-2017-114489,12-05-2017,12-09-2017,Standard Class,JE-16165,Justin Ellison,585.552,0,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8
151,CA-2017-114489,12-05-2017,12-09-2017,Standard Class,JE-16165,Justin Ellison,80.6285,0,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5
152,CA-2017-158834,3/13/17,3/16/17,First Class,TW-21025,Tamara Willingham,17.766,0.2,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5
153,CA-2017-158834,3/13/17,3/16/17,First Class,TW-21025,Tamara Willingham,15.2388,0.2,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedHeadset,203.184,2
154,CA-2016-124919,5/31/16,06-02-2016,First Class,SP-20650,Stephanie Phelps,26.271,0,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7
155,CA-2016-124919,5/31/16,06-02-2016,First Class,SP-20650,Stephanie Phelps,48.5392,0,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4
156,CA-2016-124919,5/31/16,06-02-2016,First Class,SP-20650,Stephanie Phelps,21.0288,0,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6
157,CA-2016-118948,5/28/16,06-03-2016,Standard Class,NK-18490,Neil Knudson,1.7901,0,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3
158,CA-2015-104269,03-01-2015,03-06-2015,Second Class,DB-13060,Dave Brooks,51.4764,0.2,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2
159,CA-2017-114104,11/20/17,11/24/17,Standard Class,NP-18670,Nora Paige,6.8714,0,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2
160,CA-2017-114104,11/20/17,11/24/17,Standard Class,NP-18670,Nora Paige,236.2325,0,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7
161,CA-2017-162733,05-11-2017,05-12-2017,First Class,TT-21070,Ted Trevino,2.691,0,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1
162,CA-2016-119697,12/28/16,12/31/16,Second Class,EM-13960,Eric Murdock,1.3596,0.2,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2
163,CA-2017-154508,11/16/17,11/20/17,Standard Class,RD-19900,Ruben Dartt,13.348,0,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5
164,CA-2017-113817,11-07-2017,11-11-2017,Standard Class,MJ-17740,Max Jones,9.688,0.2,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2
165,CA-2015-139892,09-08-2015,09-12-2015,Standard Class,BM-11140,Becky Martin,2.7324,0.2,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3
166,CA-2015-139892,09-08-2015,09-12-2015,Standard Class,BM-11140,Becky Martin,-1359.992,0.4,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8
167,CA-2015-139892,09-08-2015,09-12-2015,Standard Class,BM-11140,Becky Martin,-58.6347,0.2,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3
168,CA-2015-139892,09-08-2015,09-12-2015,Standard Class,BM-11140,Becky Martin,-24.858,0.3,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9
169,CA-2015-139892,09-08-2015,09-12-2015,Standard Class,BM-11140,Becky Martin,6.8136,0.2,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6
170,CA-2015-139892,09-08-2015,09-12-2015,Standard Class,BM-11140,Becky Martin,-453.849,0.8,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5
171,CA-2015-139892,09-08-2015,09-12-2015,Standard Class,BM-11140,Becky Martin,8.9985,0.2,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3
172,CA-2015-118962,08-05-2015,08-09-2015,Standard Class,CS-12130,Chad Sievert,9.8418,0,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3
173,CA-2015-118962,08-05-2015,08-09-2015,Standard Class,CS-12130,Chad Sievert,53.2608,0,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2
174,CA-2015-118962,08-05-2015,08-09-2015,Standard Class,CS-12130,Chad Sievert,21.259,0.2,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7
175,US-2015-100853,9/14/15,9/19/15,Standard Class,JB-15400,Jennifer Braxton,-131.12,0.8,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2
176,US-2015-100853,9/14/15,9/19/15,Standard Class,JB-15400,Jennifer Braxton,6.552,0.2,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4
177,US-2018-152366,4/21/18,4/25/18,Second Class,SJ-20500,Shirley Jackson,-243.16,0.8,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4
178,US-2016-101511,11/21/16,11/23/16,Second Class,JE-15745,Joel Eaton,-11.3372,0.3,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7
179,US-2016-101511,11/21/16,11/23/16,Second Class,JE-15745,Joel Eaton,-3.7715,0.2,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5
180,CA-2016-137225,12/15/16,12/19/16,Standard Class,JK-15640,Jim Kriz,1.4104,0,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1
181,CA-2015-166191,12-05-2015,12-09-2015,Second Class,DK-13150,David Kendrick,1.8612,0.2,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2
182,CA-2015-166191,12-05-2015,12-09-2015,Second Class,DK-13150,David Kendrick,76.6395,0.2,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,ImationSecure+ Hardware Encrypted USB 2.0Flash Drive; 16GB,408.744,7
183,CA-2015-158274,11/19/15,11/24/15,Second Class,RM-19675,Robert Marley,131.0296,0,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4
184,CA-2015-158274,11/19/15,11/24/15,Second Class,RM-19675,Robert Marley,41.986,0,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5
185,CA-2015-158274,11/19/15,11/24/15,Second Class,RM-19675,Robert Marley,7.25,0,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2
186,CA-2017-105018,11/28/17,12-02-2017,Standard Class,SK-19990,Sally Knutson,3.4368,0,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2
187,CA-2015-123260,8/26/15,8/30/15,Standard Class,FM-14290,Frank Merwin,22.984,0,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8
188,CA-2017-157000,7/16/17,7/22/17,Standard Class,AM-10360,Alice McCarthy,3.7224,0.2,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3
189,CA-2017-157000,7/16/17,7/22/17,Standard Class,AM-10360,Alice McCarthy,6.255,0.2,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3
190,CA-2016-102281,10-12-2016,10/14/16,First Class,MP-17470,Mark Packer,112.392,0.2,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4
191,CA-2016-102281,10-12-2016,10/14/16,First Class,MP-17470,Mark Packer,20.0928,0,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6
192,CA-2016-102281,10-12-2016,10/14/16,First Class,MP-17470,Mark Packer,24.8832,0,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8
193,CA-2016-102281,10-12-2016,10/14/16,First Class,MP-17470,Mark Packer,46.9764,0.2,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3
194,CA-2016-102281,10-12-2016,10/14/16,First Class,MP-17470,Mark Packer,6.567,0,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5
195,CA-2016-131457,10/31/16,11-06-2016,Standard Class,MZ-17515,Mary Zewe,6.7116,0,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7
196,CA-2015-140004,3/21/15,3/25/15,Standard Class,CB-12025,Cassandra Brandow,1.2038,0.2,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2
197,CA-2015-140004,3/21/15,3/25/15,Standard Class,CB-12025,Cassandra Brandow,1.5876,0.2,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3
198,CA-2018-107720,11-06-2018,11/13/18,Standard Class,VM-21685,Valerie Mitchum,12.0276,0,Westfield,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3
199,US-2018-124303,07-06-2018,7/13/18,Standard Class,FH-14365,Fred Hopkins,-2.2586,0.7,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2
200,US-2018-124303,07-06-2018,7/13/18,Standard Class,FH-14365,Fred Hopkins,5.8203,0.2,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3
201,CA-2018-105074,6/24/18,6/29/18,Standard Class,MB-17305,Maria Bertelson,6.795,0.2,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3
202,CA-2015-133690,08-03-2015,08-05-2015,First Class,BS-11755,Bruce Stewart,-161.875,0.5,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2
203,CA-2015-133690,08-03-2015,08-05-2015,First Class,BS-11755,Bruce Stewart,0.2925,0.2,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1
204,US-2018-116701,12/17/18,12/21/18,Second Class,LC-17140,Logan Currie,-178.9668,0.8,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2
205,CA-2018-126382,06-03-2018,06-07-2018,Standard Class,HK-14890,Heather Kirkland,9.6712,0.2,Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7
206,CA-2018-108329,12-09-2018,12/14/18,Standard Class,LE-16810,Laurel Elliston,44.4768,0.2,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4
207,CA-2018-135860,12-01-2018,12-07-2018,Standard Class,JH-15985,Joseph Holt,5.8744,0,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4
208,CA-2018-135860,12-01-2018,12-07-2018,Standard Class,JH-15985,Joseph Holt,35.6346,0,Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2
209,CA-2018-135860,12-01-2018,12-07-2018,Standard Class,JH-15985,Joseph Holt,7.4824,0,Saginaw,Michigan,48601,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4
210,CA-2018-135860,12-01-2018,12-07-2018,Standard Class,JH-15985,Joseph Holt,16.2099,0,Saginaw,Michigan,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9
211,CA-2018-135860,12-01-2018,12-07-2018,Standard Class,JH-15985,Joseph Holt,3.6796,0,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1
212,CA-2016-101007,02-09-2016,2/13/16,Second Class,MS-17980,Michael Stewart,6.5,0.2,Dallas,Texas,75220,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2
213,CA-2016-146262,01-02-2016,01-09-2016,Standard Class,VW-21775,Victoria Wilson,8.88,0.2,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2
214,CA-2016-146262,01-02-2016,01-09-2016,Standard Class,VW-21775,Victoria Wilson,-244.323,0.5,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5
215,CA-2016-146262,01-02-2016,01-09-2016,Standard Class,VW-21775,Victoria Wilson,-14.6958,0.4,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3
216,CA-2016-146262,01-02-2016,01-09-2016,Standard Class,VW-21775,Victoria Wilson,-950.4,0.7,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9
217,CA-2016-146262,01-02-2016,01-09-2016,Standard Class,VW-21775,Victoria Wilson,4.4792,0.2,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2
218,CA-2017-130162,10/28/17,11-01-2017,Standard Class,JH-15910,Jonathan Howell,26.0568,0,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6
